ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,special_event,special_event_lower,special_event_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-11-22,221.97392693241818,-181.9594567811913,873.3660081033703,221.97392693241818,221.97392693241818,115.84340349503545,115.84340349503545,115.84340349503545,0.0,0.0,0.0,25.94455068571615,25.94455068571615,25.94455068571615,0.0,0.0,0.0,-66.88974094603444,-66.88974094603444,-66.88974094603444,156.78859375535373,156.78859375535373,156.78859375535373,0.0,0.0,0.0,337.8173304274536
2016-11-23,222.06369143776666,-127.82717019274776,887.1545662085003,222.06369143776666,222.06369143776666,153.23422411493627,153.23422411493627,153.23422411493627,0.0,0.0,0.0,47.65177096145869,47.65177096145869,47.65177096145869,0.0,0.0,0.0,-50.01249999036964,-50.01249999036964,-50.01249999036964,155.59495314384722,155.59495314384722,155.59495314384722,0.0,0.0,0.0,375.29791555270293
2016-11-24,222.15345594311512,-111.9201334276318,985.0710639321638,222.15345594311512,222.15345594311512,215.76535836556303,215.76535836556303,215.76535836556303,0.0,0.0,0.0,51.44040448307683,51.44040448307683,51.44040448307683,0.0,0.0,0.0,9.90202565940634,9.90202565940634,9.90202565940634,154.42292822307985,154.42292822307985,154.42292822307985,0.0,0.0,0.0,437.9188143086782
2016-11-25,222.2432204484636,-89.6005604275525,936.5271982607953,222.2432204484636,222.2432204484636,211.52445028097802,211.52445028097802,211.52445028097802,0.0,0.0,0.0,19.05174559056444,19.05174559056444,19.05174559056444,0.0,0.0,0.0,39.15006383099236,39.15006383099236,39.15006383099236,153.32264085942126,153.32264085942126,153.32264085942126,0.0,0.0,0.0,433.76767072944165
2016-11-26,222.33298495381206,-161.0267833584998,869.6012374237744,222.33298495381206,222.33298495381206,115.42696332763958,115.42696332763958,115.42696332763958,0.0,0.0,0.0,-36.9534676716135,-36.9534676716135,-36.9534676716135,0.0,0.0,0.0,0.047285278445051766,0.047285278445051766,0.047285278445051766,152.333145720808,152.333145720808,152.333145720808,0.0,0.0,0.0,337.75994828145167
2016-11-27,222.42274945916054,-195.9760633970012,815.3917325673716,222.42274945916054,222.42274945916054,91.07510093501651,91.07510093501651,91.07510093501651,0.0,0.0,0.0,-77.49577156769864,-77.49577156769864,-77.49577156769864,0.0,0.0,0.0,17.08916910326753,17.08916910326753,17.08916910326753,151.48170339944767,151.48170339944767,151.48170339944767,0.0,0.0,0.0,313.497850394177
2016-11-28,222.512513964509,-167.68171316677913,869.8816765291547,222.512513964509,222.512513964509,133.79161787349747,133.79161787349747,133.79161787349747,0.0,0.0,0.0,-67.705406997246,-67.705406997246,-67.705406997246,0.0,0.0,0.0,50.71369706397107,50.71369706397107,50.71369706397107,150.78332780677238,150.78332780677238,150.78332780677238,0.0,0.0,0.0,356.30413183800647
2016-11-29,222.60227846985745,-218.6437686056536,841.8808015077759,222.60227846985745,222.60227846985745,74.94178957765547,74.94178957765547,74.94178957765547,0.0,0.0,0.0,-8.409084365204768,-8.409084365204768,-8.409084365204768,0.0,0.0,0.0,-66.88974094576214,-66.88974094576214,-66.88974094576214,150.24061488862236,150.24061488862236,150.24061488862236,0.0,0.0,0.0,297.54406804751295
2016-11-30,222.69204297520594,-139.4089711532922,898.0239598967916,222.69204297520594,222.69204297520594,160.43310251246578,160.43310251246578,160.43310251246578,0.0,0.0,0.0,60.601748229229166,60.601748229229166,60.601748229229166,0.0,0.0,0.0,-50.01249999033883,-50.01249999033883,-50.01249999033883,149.8438542735754,149.8438542735754,149.8438542735754,0.0,0.0,0.0,383.1251454876717
2016-12-01,222.7818074805544,-60.03322032367822,976.5662314152522,222.7818074805544,222.7818074805544,250.21425722803266,250.21425722803266,250.21425722803266,0.0,0.0,0.0,90.74081155476905,90.74081155476905,90.74081155476905,0.0,0.0,0.0,9.902025659386284,9.902025659386284,9.902025659386284,149.57142001387732,149.57142001387732,149.57142001387732,0.0,0.0,0.0,472.996064708587
2016-12-02,222.87157198590288,10.133299100284972,983.1097206214579,222.87157198590288,222.87157198590288,252.02431748172506,252.02431748172506,252.02431748172506,0.0,0.0,0.0,63.483822453972834,63.483822453972834,63.483822453972834,0.0,0.0,0.0,39.150063831056556,39.150063831056556,39.150063831056556,149.3904311966957,149.3904311966957,149.3904311966957,0.0,0.0,0.0,474.89588946762797
2016-12-03,222.96133649125133,-170.6925281263559,884.8253023746952,222.96133649125133,222.96133649125133,153.84669169924263,153.84669169924263,153.84669169924263,0.0,0.0,0.0,4.541738428348137,4.541738428348137,4.541738428348137,0.0,0.0,0.0,0.04728527848465035,0.04728527848465035,0.04728527848465035,149.25766799240984,149.25766799240984,149.25766799240984,0.0,0.0,0.0,376.8080281904939
2016-12-04,223.0511009965998,-170.15908846301497,846.027657655896,223.0511009965998,223.0511009965998,127.4095746265608,127.4095746265608,127.4095746265608,0.0,0.0,0.0,-38.800318227955934,-38.800318227955934,-38.800318227955934,0.0,0.0,0.0,17.089169103277698,17.089169103277698,17.089169103277698,149.12072375123907,149.12072375123907,149.12072375123907,0.0,0.0,0.0,350.4606756231606
2016-12-05,223.14086550194827,-125.26887814661076,897.2594310174618,223.14086550194827,223.14086550194827,162.46201583808985,162.46201583808985,162.46201583808985,0.0,0.0,0.0,-37.171050378131476,-37.171050378131476,-37.171050378131476,0.0,0.0,0.0,50.71369706394521,50.71369706394521,50.71369706394521,148.91936915227612,148.91936915227612,148.91936915227612,0.0,0.0,0.0,385.60288134003815
2016-12-06,223.2306300072967,-210.85568480268697,813.0630058842946,223.2306300072967,223.2306300072967,80.3660904128494,80.3660904128494,80.3660904128494,0.0,0.0,0.0,-1.3312688718384895,-1.3312688718384895,-1.3312688718384895,0.0,0.0,0.0,-66.88974094582257,-66.88974094582257,-66.88974094582257,148.58710023051046,148.58710023051046,148.58710023051046,0.0,0.0,0.0,303.5967204201461
2016-12-08,223.41015901799364,-104.08337762291127,893.6971710298659,223.41015901799364,223.41015901799364,184.95504146513244,184.95504146513244,184.95504146513244,0.0,0.0,0.0,27.81026802880489,27.81026802880489,27.81026802880489,0.0,0.0,0.0,9.902025659559266,9.902025659559266,9.902025659559266,147.24274777676823,147.24274777676823,147.24274777676823,0.0,0.0,0.0,408.36520048312605
2016-12-09,223.49992352334212,-125.1979936695267,917.6965787085403,223.49992352334212,223.49992352334212,176.3294686872084,176.3294686872084,176.3294686872084,0.0,0.0,0.0,-8.902726798237175,-8.902726798237175,-8.902726798237175,0.0,0.0,0.0,39.15006383103856,39.15006383103856,39.15006383103856,146.082131654407,146.082131654407,146.082131654407,0.0,0.0,0.0,399.8293922105505
2016-12-10,223.58968802869057,-207.8654700492217,843.7530759009724,223.58968802869057,223.58968802869057,93.08528033240592,93.08528033240592,93.08528033240592,0.0,0.0,0.0,-51.45937513932783,-51.45937513932783,-51.45937513932783,0.0,0.0,0.0,0.04728527838468637,0.04728527838468637,0.04728527838468637,144.49737019334907,144.49737019334907,144.49737019334907,0.0,0.0,0.0,316.6749683610965
2016-12-11,223.67945253403903,-173.8192719300062,843.0853858985103,223.67945253403903,223.67945253403903,87.95460547717155,87.95460547717155,87.95460547717155,0.0,0.0,0.0,-71.55242148731246,-71.55242148731246,-71.55242148731246,0.0,0.0,0.0,17.089169103292456,17.089169103292456,17.089169103292456,142.41785786119155,142.41785786119155,142.41785786119155,0.0,0.0,0.0,311.6340580112106
2016-12-12,223.76921703938754,-159.31061984656802,879.8779012914968,223.76921703938754,223.76921703938754,127.35022881010056,127.35022881010056,127.35022881010056,0.0,0.0,0.0,-63.14136910639856,-63.14136910639856,-63.14136910639856,0.0,0.0,0.0,50.71369706386567,50.71369706386567,50.71369706386567,139.77790085263345,139.77790085263345,139.77790085263345,0.0,0.0,0.0,351.1194458494881
2016-12-13,223.85898154473597,-262.78268134500894,745.9611491579425,223.85898154473597,223.85898154473597,27.93144666872938,27.93144666872938,27.93144666872938,0.0,0.0,0.0,-41.69734659200524,-41.69734659200524,-41.69734659200524,0.0,0.0,0.0,-66.88974094588292,-66.88974094588292,-66.88974094588292,136.51853420661752,136.51853420661752,136.51853420661752,0.0,0.0,0.0,251.79042821346536
2016-12-14,223.94874605008445,-251.2160621031133,818.564240373794,223.94874605008445,223.94874605008445,57.71609287883126,57.71609287883126,57.71609287883126,0.0,0.0,0.0,-24.860627005096802,-24.860627005096802,-24.860627005096802,0.0,0.0,0.0,-50.012499990395604,-50.012499990395604,-50.012499990395604,132.58921987432365,132.58921987432365,132.58921987432365,0.0,0.0,0.0,281.66483892891574
2016-12-15,224.0385105554329,-188.8560949463924,869.0904494514906,224.0385105554329,224.0385105554329,121.96461036421663,121.96461036421663,121.96461036421663,0.0,0.0,0.0,-15.886804265782883,-15.886804265782883,-15.886804265782883,0.0,0.0,0.0,9.902025659389155,9.902025659389155,9.902025659389155,127.94938897061036,127.94938897061036,127.94938897061036,0.0,0.0,0.0,346.0031209196495
2016-12-16,224.1282750607814,-118.30249096660232,882.7854600721085,224.1282750607814,224.1282750607814,156.1698887494208,156.1698887494208,156.1698887494208,0.0,0.0,0.0,-5.5499692730821995,-5.5499692730821995,-5.5499692730821995,0.0,0.0,0.0,39.15006383110275,39.15006383110275,39.15006383110275,122.56979419140026,122.56979419140026,122.56979419140026,0.0,0.0,0.0,380.2981638102022
2016-12-17,224.21803956612985,-177.3315465862867,848.3301118533444,224.21803956612985,224.21803956612985,128.89988226407735,128.89988226407735,128.89988226407735,0.0,0.0,0.0,12.418955160531274,12.418955160531274,12.418955160531274,0.0,0.0,0.0,0.04728527840514647,0.04728527840514647,0.04728527840514647,116.43364182514094,116.43364182514094,116.43364182514094,0.0,0.0,0.0,353.1179218302072
2016-12-18,224.3078040714783,-128.99652237344088,888.9050386506945,224.3078040714783,224.3078040714783,157.6918651428387,157.6918651428387,157.6918651428387,0.0,0.0,0.0,31.06521916460284,31.06521916460284,31.06521916460284,0.0,0.0,0.0,17.089169103307214,17.089169103307214,17.089169103307214,109.53747687492861,109.53747687492861,109.53747687492861,0.0,0.0,0.0,381.999669214317
2016-12-19,224.39756857682679,-55.59617118802,940.9610586472027,224.39756857682679,224.39756857682679,189.66237191112168,189.66237191112168,189.66237191112168,0.0,0.0,0.0,37.05687537672085,37.05687537672085,37.05687537672085,0.0,0.0,0.0,50.71369706389349,50.71369706389349,50.71369706389349,101.89179947050734,101.89179947050734,101.89179947050734,0.0,0.0,0.0,414.05994048794844
2016-12-20,224.4873330821752,-255.59832050459684,845.2723319735602,224.4873330821752,224.4873330821752,53.66769893135213,53.66769893135213,53.66769893135213,0.0,0.0,0.0,27.03604396749105,27.03604396749105,27.03604396749105,0.0,0.0,0.0,-66.88974094577706,-66.88974094577706,-66.88974094577706,93.52139590963814,93.52139590963814,93.52139590963814,0.0,0.0,0.0,278.1550320135273
2016-12-22,224.66686209287215,-199.11073591275556,900.2422379352519,224.66686209287215,224.66686209287215,101.92518344853973,101.92518344853973,101.92518344853973,0.0,0.0,0.0,17.246265691631102,17.246265691631102,17.246265691631102,0.0,0.0,0.0,9.90202565946562,9.90202565946562,9.90202565946562,74.77689209744302,74.77689209744302,74.77689209744302,0.0,0.0,0.0,326.5920455414119
2016-12-23,224.7566265982206,-148.61721253999494,892.8040397804381,224.7566265982206,224.7566265982206,140.87733234476968,140.87733234476968,140.87733234476968,0.0,0.0,0.0,37.20466970766631,37.20466970766631,37.20466970766631,0.0,0.0,0.0,39.150063831166946,39.150063831166946,39.150063831166946,64.52259880593643,64.52259880593643,64.52259880593643,0.0,0.0,0.0,365.63395894299026
2016-12-24,224.84639110356912,-154.95078259496145,843.0446835807608,224.84639110356912,224.84639110356912,107.30657425383576,107.30657425383576,107.30657425383576,0.0,0.0,0.0,53.477525542630055,53.477525542630055,53.477525542630055,0.0,0.0,0.0,0.04728527830518701,0.04728527830518701,0.04728527830518701,53.78176343290053,53.78176343290053,53.78176343290053,0.0,0.0,0.0,332.15296535740487
2016-12-25,224.93615560891755,-172.47850731273053,855.8811770009543,224.93615560891755,224.93615560891755,99.55162656735862,99.55162656735862,99.55162656735862,0.0,0.0,0.0,39.81732030288847,39.81732030288847,39.81732030288847,0.0,0.0,0.0,17.08916910322076,17.08916910322076,17.08916910322076,42.64513716124938,42.64513716124938,42.64513716124938,0.0,0.0,0.0,324.48778217627614
2016-12-26,225.02592013088142,-201.8873872276495,821.5289358791218,225.02592013088142,225.02592013088142,73.83385670177825,73.83385670177825,73.83385670177825,0.0,0.0,0.0,-8.093388181785675,-8.093388181785675,-8.093388181785675,0.0,0.0,0.0,50.713697064077316,50.713697064077316,50.713697064077316,31.213547819486603,31.213547819486603,31.213547819486603,0.0,0.0,0.0,298.8597768326597
2016-12-27,225.1156846528453,-416.1314087133671,651.4575736349502,225.1156846528453,225.1156846528453,-109.17833823244825,-109.17833823244825,-109.17833823244825,0.0,0.0,0.0,-61.88485557272214,-61.88485557272214,-61.88485557272214,0.0,0.0,0.0,-66.88974094583742,-66.88974094583742,-66.88974094583742,19.59625828611131,19.59625828611131,19.59625828611131,0.0,0.0,0.0,115.93734642039703
2016-12-29,225.29521369677303,-311.5509895518461,677.3787112007604,225.29521369677303,225.29521369677303,-36.27263557046472,-36.27263557046472,-36.27263557046472,0.0,0.0,0.0,-42.44720103151898,-42.44720103151898,-42.44720103151898,0.0,0.0,0.0,9.902025659542083,9.902025659542083,9.902025659542083,-3.7274601984878375,-3.7274601984878375,-3.7274601984878375,0.0,0.0,0.0,189.0225781263083
2016-12-30,225.38497821873688,-215.18942701234084,804.0890792334994,225.38497821873688,225.38497821873688,52.17464425473038,52.17464425473038,52.17464425473038,0.0,0.0,0.0,28.215232449231262,28.215232449231262,28.215232449231262,0.0,0.0,0.0,39.150063831069644,39.150063831069644,39.150063831069644,-15.190652025570527,-15.190652025570527,-15.190652025570527,0.0,0.0,0.0,277.55962247346724
2016-12-31,225.47474274070075,-223.66522697382496,822.6406685821205,225.47474274070075,225.47474274070075,56.434508297972975,56.434508297972975,56.434508297972975,0.0,0.0,0.0,82.74469541866895,82.74469541866895,82.74469541866895,0.0,0.0,0.0,0.047285278465223186,0.047285278465223186,0.047285278465223186,-26.35747239916122,-26.35747239916122,-26.35747239916122,0.0,0.0,0.0,281.90925103867374
2017-01-01,225.56450726266462,-208.42395349401966,794.13597494798,225.56450726266462,225.56450726266462,63.59520538134805,63.59520538134805,63.59520538134805,0.0,0.0,0.0,83.61310449072843,83.61310449072843,83.61310449072843,0.0,0.0,0.0,17.089169103332143,17.089169103332143,17.089169103332143,-37.10706821271251,-37.10706821271251,-37.10706821271251,0.0,0.0,0.0,289.15971264401264
2017-01-02,225.6542717846285,-241.94669736268764,817.7143891144162,225.6542717846285,225.6542717846285,38.448892667947526,38.448892667947526,38.448892667947526,0.0,0.0,0.0,35.058209733363,35.058209733363,35.058209733363,0.0,0.0,0.0,50.71369706405146,50.71369706405146,50.71369706405146,-47.323014129466934,-47.323014129466934,-47.323014129466934,0.0,0.0,0.0,264.10316445257604
2017-01-03,225.74403630659236,-456.8520064322787,595.3745274907121,225.74403630659236,225.74403630659236,-145.54040554805258,-145.54040554805258,-145.54040554805258,0.0,0.0,0.0,-21.7551026106859,-21.7551026106859,-21.7551026106859,0.0,0.0,0.0,-66.88974094589777,-66.88974094589777,-66.88974094589777,-56.89556199146891,-56.89556199146891,-56.89556199146891,0.0,0.0,0.0,80.20363075853979
2017-01-06,226.01332987248395,-344.87128769511907,712.3559192562574,226.01332987248395,226.01332987248395,-23.991088929169507,-23.991088929169507,-23.991088929169507,0.0,0.0,0.0,17.658616552700558,17.658616552700558,17.658616552700558,0.0,0.0,0.0,39.150063831133835,39.150063831133835,39.150063831133835,-80.79976931300389,-80.79976931300389,-80.79976931300389,0.0,0.0,0.0,202.02224094331444
2017-01-07,226.10309439444782,-329.2154748079288,673.7445462905896,226.10309439444782,226.10309439444782,-52.48566520332231,-52.48566520332231,-52.48566520332231,0.0,0.0,0.0,34.37410966115921,34.37410966115921,34.37410966115921,0.0,0.0,0.0,0.04728527836525019,0.04728527836525019,0.04728527836525019,-86.90706014284679,-86.90706014284679,-86.90706014284679,0.0,0.0,0.0,173.6174291911255
2017-01-08,226.1928589164117,-349.4990109102126,710.6582246431393,226.1928589164117,226.1928589164117,-62.59637823591969,-62.59637823591969,-62.59637823591969,0.0,0.0,0.0,12.306570161389898,12.306570161389898,12.306570161389898,0.0,0.0,0.0,17.089169103346908,17.089169103346908,17.089169103346908,-91.9921175006565,-91.9921175006565,-91.9921175006565,0.0,0.0,0.0,163.596480680492
2017-01-09,226.28262343837557,-322.42864264024996,696.465185621936,226.28262343837557,226.28262343837557,-76.87684525323822,-76.87684525323822,-76.87684525323822,0.0,0.0,0.0,-31.566288839249133,-31.566288839249133,-31.566288839249133,0.0,0.0,0.0,50.71369706397194,50.71369706397194,50.71369706397194,-96.02425347796101,-96.02425347796101,-96.02425347796101,0.0,0.0,0.0,149.40577818513736
2017-01-12,226.55191700426712,-442.83772742629674,619.0308659520807,226.55191700426712,226.55191700426712,-144.59079803612158,-144.59079803612158,-144.59079803612158,0.0,0.0,0.0,-52.73228554835018,-52.73228554835018,-52.73228554835018,0.0,0.0,0.0,9.9020256593949,9.9020256593949,9.9020256593949,-101.76053814716632,-101.76053814716632,-101.76053814716632,0.0,0.0,0.0,81.96111896814554
2017-01-13,226.64168152623103,-364.3112317844683,716.1900195699135,226.64168152623103,226.64168152623103,-94.56046697074532,-94.56046697074532,-94.56046697074532,0.0,0.0,0.0,-32.08276120961885,-32.08276120961885,-32.08276120961885,0.0,0.0,0.0,39.150063831077624,39.150063831077624,39.150063831077624,-101.6277695922041,-101.6277695922041,-101.6277695922041,0.0,0.0,0.0,132.0812145554857
2017-01-14,226.73144604819487,-374.7918068846638,615.0820508454115,226.73144604819487,226.73144604819487,-120.33734784753989,-120.33734784753989,-120.33734784753989,0.0,0.0,0.0,-19.830785543347854,-19.830785543347854,-19.830785543347854,0.0,0.0,0.0,0.04728527826528622,0.04728527826528622,0.04728527826528622,-100.55384758245731,-100.55384758245731,-100.55384758245731,0.0,0.0,0.0,106.39409820065498
2017-01-15,226.82121057015874,-385.8745996994728,665.8715014823225,226.82121057015874,226.82121057015874,-93.06619246411955,-93.06619246411955,-93.06619246411955,0.0,0.0,0.0,-11.54318569013698,-11.54318569013698,-11.54318569013698,0.0,0.0,0.0,17.08916910345828,17.08916910345828,17.08916910345828,-98.61217587744083,-98.61217587744083,-98.61217587744083,0.0,0.0,0.0,133.7550181060392
2017-01-16,226.91097509212258,-379.08657002875213,709.4722928313219,226.91097509212258,226.91097509212258,-42.57853642699968,-42.57853642699968,-42.57853642699968,0.0,0.0,0.0,2.5986720734165565,2.5986720734165565,2.5986720734165565,0.0,0.0,0.0,50.71369706405093,50.71369706405093,50.71369706405093,-95.89090556446716,-95.89090556446716,-95.89090556446716,0.0,0.0,0.0,184.3324386651229
2017-01-19,227.1802686580142,-352.60826079793185,718.7600819078465,227.1802686580142,227.1802686580142,-40.67000751330332,-40.67000751330332,-40.67000751330332,0.0,0.0,0.0,33.54447578230701,33.54447578230701,33.54447578230701,0.0,0.0,0.0,9.902025659471363,9.902025659471363,9.902025659471363,-84.11650895508168,-84.11650895508168,-84.11650895508168,0.0,0.0,0.0,186.51026114471088
2017-01-20,227.27003317997801,-305.7580786640506,713.3147205635795,227.27003317997801,227.27003317997801,-20.439527636279127,-20.439527636279127,-20.439527636279127,0.0,0.0,0.0,19.801829530863216,19.801829530863216,19.801829530863216,0.0,0.0,0.0,39.15006383114182,39.15006383114182,39.15006383114182,-79.39142099828418,-79.39142099828418,-79.39142099828418,0.0,0.0,0.0,206.83050554369888
2017-01-21,227.3597977019419,-392.31243583133744,683.4613236771197,227.3597977019419,227.3597977019419,-61.18270038693005,-61.18270038693005,-61.18270038693005,0.0,0.0,0.0,13.253538853389616,13.253538853389616,13.253538853389616,0.0,0.0,0.0,0.047285278425317885,0.047285278425317885,0.047285278425317885,-74.48352451874499,-74.48352451874499,-74.48352451874499,0.0,0.0,0.0,166.17709731501185
2017-01-22,227.44956222390576,-329.30700140558054,730.8865480796775,227.44956222390576,227.44956222390576,-26.493690681636508,-26.493690681636508,-26.493690681636508,0.0,0.0,0.0,25.94455068569344,25.94455068569344,25.94455068569344,0.0,0.0,0.0,17.089169103077396,17.089169103077396,17.089169103077396,-69.52741047040733,-69.52741047040733,-69.52741047040733,0.0,0.0,0.0,200.95587154226925
2017-01-23,227.53932674586963,-291.5360807556066,778.0653961323645,227.53932674586963,227.53932674586963,33.70864508795395,33.70864508795395,33.70864508795395,0.0,0.0,0.0,47.651770961456286,47.651770961456286,47.651770961456286,0.0,0.0,0.0,50.71369706402507,50.71369706402507,50.71369706402507,-64.65682293752741,-64.65682293752741,-64.65682293752741,0.0,0.0,0.0,261.24797183382356
2017-01-24,227.6290912678335,-382.049224030451,684.1585814386201,227.6290912678335,227.6290912678335,-75.45138160918174,-75.45138160918174,-75.45138160918174,0.0,0.0,0.0,51.44040448306569,51.44040448306569,51.44040448306569,0.0,0.0,0.0,-66.8897409459127,-66.8897409459127,-66.8897409459127,-60.00204514633473,-60.00204514633473,-60.00204514633473,0.0,0.0,0.0,152.17770965865176
2017-01-26,227.80862031176125,-353.11362211286286,668.34814257775,227.80862031176125,227.80862031176125,-78.87996669418085,-78.87996669418085,-78.87996669418085,0.0,0.0,0.0,-36.95346767168952,-36.95346767168952,-36.95346767168952,0.0,0.0,0.0,9.902025659301252,9.902025659301252,9.902025659301252,-51.82852468179261,-51.82852468179261,-51.82852468179261,0.0,0.0,0.0,148.92865361758038
2017-01-27,227.8983848337251,-345.40661516086107,644.793069118325,227.8983848337251,227.8983848337251,-86.87635781113553,-86.87635781113553,-86.87635781113553,0.0,0.0,0.0,-77.49577156775037,-77.49577156775037,-77.49577156775037,0.0,0.0,0.0,39.15006383116492,39.15006383116492,39.15006383116492,-48.53065007455009,-48.53065007455009,-48.53065007455009,0.0,0.0,0.0,141.02202702258955
2017-01-28,227.98814935568896,-404.57315396789323,664.2064917514575,227.98814935568896,227.98814935568896,-113.54408781505099,-113.54408781505099,-113.54408781505099,0.0,0.0,0.0,-67.70540699723212,-67.70540699723212,-67.70540699723212,0.0,0.0,0.0,0.04728527832535391,0.04728527832535391,0.04728527832535391,-45.88596609614422,-45.88596609614422,-45.88596609614422,0.0,0.0,0.0,114.44406154063797
2017-01-29,228.07791387765283,-350.28501441727866,707.6920430787965,228.07791387765283,228.07791387765283,-35.291998190507655,-35.291998190507655,-35.291998190507655,0.0,0.0,0.0,-8.409084365146633,-8.409084365146633,-8.409084365146633,0.0,0.0,0.0,17.089169103188766,17.089169103188766,17.089169103188766,-43.97208292854979,-43.97208292854979,-43.97208292854979,0.0,0.0,0.0,192.78591568714518
2017-01-30,228.1676783996167,-212.45812592310702,828.8379911082054,228.1676783996167,228.1676783996167,68.46499886435004,68.46499886435004,68.46499886435004,0.0,0.0,0.0,60.60174822911572,60.60174822911572,60.60174822911572,0.0,0.0,0.0,50.713697063999206,50.713697063999206,50.713697063999206,-42.85044642876488,-42.85044642876488,-42.85044642876488,0.0,0.0,0.0,296.63267726396674
2017-02-02,228.4369719655083,-305.885228071285,722.6805671864638,228.4369719655083,228.4369719655083,-30.144402177692392,-30.144402177692392,-30.144402177692392,0.0,0.0,0.0,4.541738428304361,4.541738428304361,4.541738428304361,0.0,0.0,0.0,9.902025659474234,9.902025659474234,9.902025659474234,-44.58816626547101,-44.58816626547101,-44.58816626547101,0.0,0.0,0.0,198.2925697878159
2017-02-03,228.52673648747216,-363.171122697746,697.4531115414183,228.52673648747216,228.52673648747216,-46.542212318994814,-46.542212318994814,-46.542212318994814,0.0,0.0,0.0,-38.800318227965924,-38.800318227965924,-38.800318227965924,0.0,0.0,0.0,39.15006383110872,39.15006383110872,39.15006383110872,-46.891957922137586,-46.891957922137586,-46.891957922137586,0.0,0.0,0.0,181.98452416847735
2017-02-04,228.61650100943604,-379.8435128846539,696.340482868539,228.61650100943604,228.61650100943604,-87.14688251111372,-87.14688251111372,-87.14688251111372,0.0,0.0,0.0,-37.17105037815142,-37.17105037815142,-37.17105037815142,0.0,0.0,0.0,0.04728527834581851,0.04728527834581851,0.04728527834581851,-50.023117411308135,-50.023117411308135,-50.023117411308135,0.0,0.0,0.0,141.46961849832232
2017-02-05,228.7062655313999,-359.2439884834684,677.7527866893863,228.7062655313999,228.7062655313999,-38.17557107176025,-38.17557107176025,-38.17557107176025,0.0,0.0,0.0,-1.3312688717692969,-1.3312688717692969,-1.3312688717692969,0.0,0.0,0.0,17.089169103203524,17.089169103203524,17.089169103203524,-53.93347130319447,-53.93347130319447,-53.93347130319447,0.0,0.0,0.0,190.53069445963965
2017-02-06,228.79603005336378,-250.78685326333496,740.1767350694827,228.79603005336378,228.79603005336378,22.80920725507352,22.80920725507352,22.80920725507352,0.0,0.0,0.0,30.653433107535918,30.653433107535918,30.653433107535918,0.0,0.0,0.0,50.71369706402452,50.71369706402452,50.71369706402452,-58.557922916486945,-58.557922916486945,-58.557922916486945,0.0,0.0,0.0,251.6052373084373
2017-02-09,229.06532361925534,-423.1935638510347,622.4837078092073,229.06532361925534,229.06532361925534,-117.39856468681454,-117.39856468681454,-117.39856468681454,0.0,0.0,0.0,-51.4593751393171,-51.4593751393171,-51.4593751393171,0.0,0.0,0.0,9.90202565945418,9.90202565945418,9.90202565945418,-75.84121520695165,-75.84121520695165,-75.84121520695165,0.0,0.0,0.0,111.6667589324408
2017-02-10,229.1550881412192,-413.5059321418619,674.2648714944831,229.1550881412192,229.1550881412192,-114.78794350840481,-114.78794350840481,-114.78794350840481,0.0,0.0,0.0,-71.5524214873222,-71.5524214873222,-71.5524214873222,0.0,0.0,0.0,39.150063831052506,39.150063831052506,39.150063831052506,-82.38558585213508,-82.38558585213508,-82.38558585213508,0.0,0.0,0.0,114.3671446328144
2017-02-11,229.24485266318308,-456.58712645275,610.1494819872236,229.24485266318308,229.24485266318308,-152.21555134485394,-152.21555134485394,-152.21555134485394,0.0,0.0,0.0,-63.14136910641659,-63.14136910641659,-63.14136910641659,0.0,0.0,0.0,0.047285278245854545,0.047285278245854545,0.047285278245854545,-89.12146751668318,-89.12146751668318,-89.12146751668318,0.0,0.0,0.0,77.02930131832915
2017-02-13,229.42438170711077,-391.0824450101898,619.2766252819773,229.42438170711077,229.42438170711077,-76.79553719458528,-76.79553719458528,-76.79553719458528,0.0,0.0,0.0,-24.86062700509322,-24.86062700509322,-24.86062700509322,0.0,0.0,0.0,50.713697064052326,50.713697064052326,50.713697064052326,-102.64860725354438,-102.64860725354438,-102.64860725354438,0.0,0.0,0.0,152.6288445125255
2017-02-16,229.69367527300238,-412.96466827488547,655.6099245122056,229.69367527300238,229.69367527300238,-98.7976951572087,-98.7976951572087,-98.7976951572087,0.0,0.0,0.0,12.418955160593859,12.418955160593859,12.418955160593859,0.0,0.0,0.0,9.902025659530642,9.902025659530642,9.902025659530642,-121.11867597733317,-121.11867597733317,-121.11867597733317,0.0,0.0,0.0,130.8959801157937
2017-02-17,229.78343979496623,-289.93366791893584,689.7804920599322,229.78343979496623,229.78343979496623,-56.07718481747032,-56.07718481747032,-56.07718481747032,0.0,0.0,0.0,31.065219164707834,31.065219164707834,31.065219164707834,0.0,0.0,0.0,39.150063831196,39.150063831196,39.150063831196,-126.29246781337417,-126.29246781337417,-126.29246781337417,0.0,0.0,0.0,173.70625497749592
