ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-09-14,1798.5864518655185,-333.42751067559067,4530.013447770038,1798.5864518655185,1798.5864518655185,277.93483228536627,277.93483228536627,277.93483228536627,-51.42622883208832,-51.42622883208832,-51.42622883208832,-973.6329985993563,-973.6329985993563,-973.6329985993563,1302.9940597168106,1302.9940597168106,1302.9940597168106,0.0,0.0,0.0,2076.5212841508846
2016-09-15,1799.16687175003,803.5769963342842,5473.375896585362,1799.16687175003,1799.16687175003,1385.6089870866635,1385.6089870866635,1385.6089870866635,-34.216169401606294,-34.216169401606294,-34.216169401606294,123.77949796458434,123.77949796458434,123.77949796458434,1296.0456585236855,1296.0456585236855,1296.0456585236855,0.0,0.0,0.0,3184.7758588366933
2016-09-16,1799.7472916345416,1263.7375724667056,6148.483133793114,1799.7472916345416,1799.7472916345416,1744.9619333688393,1744.9619333688393,1744.9619333688393,37.06196149180188,37.06196149180188,37.06196149180188,428.5771640926134,428.5771640926134,428.5771640926134,1279.322807784424,1279.322807784424,1279.322807784424,0.0,0.0,0.0,3544.709225003381
2016-09-17,1800.327711519053,711.4489198828325,5779.563479357257,1800.327711519053,1800.327711519053,1469.0817159779272,1469.0817159779272,1469.0817159779272,144.0165575457352,144.0165575457352,144.0165575457352,72.18283697397091,72.18283697397091,72.18283697397091,1252.8823214582208,1252.8823214582208,1252.8823214582208,0.0,0.0,0.0,3269.4094274969802
2016-09-18,1800.9081314035643,1001.0225210418135,5782.311126386662,1800.9081314035643,1800.9081314035643,1540.317286480573,1540.317286480573,1540.317286480573,213.8111211875104,213.8111211875104,213.8111211875104,109.60328283263512,109.60328283263512,109.60328283263512,1216.902882460427,1216.902882460427,1216.902882460427,0.0,0.0,0.0,3341.2254178841376
2016-09-19,1801.488551288076,1220.7273791063449,6020.253048174522,1801.488551288076,1801.488551288076,1826.6640512137858,1826.6640512137858,1826.6640512137858,185.15111649894953,185.15111649894953,185.15111649894953,469.82935229808044,469.82935229808044,469.82935229808044,1171.6835824167558,1171.6835824167558,1171.6835824167558,0.0,0.0,0.0,3628.152602501862
2016-09-20,1802.0689711725875,405.58321916097054,5151.912297549404,1802.0689711725875,1802.0689711725875,963.8090672614284,963.8090672614284,963.8090672614284,76.50737378193497,76.50737378193497,76.50737378193497,-230.33913556052923,-230.33913556052923,-230.33913556052923,1117.6408290400227,1117.6408290400227,1117.6408290400227,0.0,0.0,0.0,2765.8780384340157
2016-09-22,1803.2298109416104,441.9076931353152,5154.091611024823,1803.2298109416104,1803.2298109416104,1092.5308085725455,1092.5308085725455,1092.5308085725455,-16.556501558101587,-16.556501558101587,-16.556501558101587,123.77949796538041,123.77949796538041,123.77949796538041,985.3078121652667,985.3078121652667,985.3078121652667,0.0,0.0,0.0,2895.760619514156
2016-09-23,1803.8102308261223,797.0856954000573,5591.988075588608,1803.8102308261223,1803.8102308261223,1406.9497609904686,1406.9497609904686,1406.9497609904686,69.98470883969578,69.98470883969578,69.98470883969578,428.57716409215965,428.57716409215965,428.57716409215965,908.3878880586132,908.3878880586132,908.3878880586132,0.0,0.0,0.0,3210.7599918165906
2016-09-24,1804.3906507106335,387.26355611529993,5043.902019327297,1804.3906507106335,1804.3906507106335,1028.6687356985233,1028.6687356985233,1028.6687356985233,131.11688106218864,131.11688106218864,131.11688106218864,72.18283697437565,72.18283697437565,72.18283697437565,825.3690176619591,825.3690176619591,825.3690176619591,0.0,0.0,0.0,2833.059386409157
2016-09-25,1804.9710705951452,428.7492805523078,4939.651243284663,1804.9710705951452,1804.9710705951452,906.220729864766,906.220729864766,906.220729864766,59.46057917607804,59.46057917607804,59.46057917607804,109.60328283206955,109.60328283206955,109.60328283206955,737.1568678566183,737.1568678566183,737.1568678566183,0.0,0.0,0.0,2711.191800459911
2016-09-26,1805.5514904796566,410.3891099130797,5180.663536471816,1805.5514904796566,1805.5514904796566,977.296002590897,977.296002590897,977.296002590897,-137.26025243896225,-137.26025243896225,-137.26025243896225,469.8293522985479,469.8293522985479,469.8293522985479,644.7269027313114,644.7269027313114,644.7269027313114,0.0,0.0,0.0,2782.847493070554
2016-09-27,1806.1319103641679,-780.3963706452455,4201.641091360088,1806.1319103641679,1806.1319103641679,-0.5318803891109636,-0.5318803891109636,-0.5318803891109636,-319.30552525235055,-319.30552525235055,-319.30552525235055,-230.3391355612119,-230.3391355612119,-230.3391355612119,549.1127804244516,549.1127804244516,549.1127804244516,0.0,0.0,0.0,1805.600029975057
2016-09-28,1806.7123302486796,-1490.0243639293772,3266.471429916338,1806.7123302486796,1806.7123302486796,-844.1329648769133,-844.1329648769133,-844.1329648769133,-321.89403302399205,-321.89403302399205,-321.89403302399205,-973.6329985984971,-973.6329985984971,-973.6329985984971,451.3940667455756,451.3940667455756,451.3940667455756,0.0,0.0,0.0,962.5793653717662
2016-09-29,1807.292750133191,-158.8067378678298,4632.73918413042,1807.292750133191,1807.292750133191,376.7439986961026,376.7439986961026,376.7439986961026,-99.71890954471063,-99.71890954471063,-99.71890954471063,123.77949796173831,123.77949796173831,123.77949796173831,352.68341027907496,352.68341027907496,352.68341027907496,0.0,0.0,0.0,2184.0367488292936
2016-09-30,1807.8731700177027,224.02289762856904,5113.523919352425,1807.8731700177027,1807.8731700177027,901.5385854470519,901.5385854470519,901.5385854470519,218.84809792814863,218.84809792814863,218.84809792814863,428.5771640929061,428.5771640929061,428.5771640929061,254.1133234259969,254.1133234259969,254.1133234259969,0.0,0.0,0.0,2709.4117554647546
2016-10-01,1808.4703479044797,364.5460195435559,4753.795943596945,1808.4703479044797,1808.4703479044797,650.7814617779624,650.7814617779624,650.7814617779624,421.7759120855942,421.7759120855942,421.7759120855942,72.18283697391024,72.18283697391024,72.18283697391024,156.82271271845798,156.82271271845798,156.82271271845798,0.0,0.0,0.0,2459.251809682442
2016-10-02,1809.067525791257,-309.73505797041236,4781.597972462663,1809.067525791257,1809.067525791257,547.5214413471185,547.5214413471185,547.5214413471185,375.9748584275376,375.9748584275376,375.9748584275376,109.60328283188151,109.60328283188151,109.60328283188151,61.94330008769953,61.94330008769953,61.94330008769953,0.0,0.0,0.0,2356.5889671383757
2016-10-03,1809.6647036780334,-136.45607637995388,4671.754548796429,1809.6647036780334,1809.6647036780334,567.0536114566959,567.0536114566959,567.0536114566959,126.6381842882914,126.6381842882914,126.6381842882914,469.8293522982401,469.8293522982401,469.8293522982401,-29.413925129835413,-29.413925129835413,-29.413925129835413,0.0,0.0,0.0,2376.7183151347294
2016-10-04,1810.2618815648107,-1179.9009341602996,3754.904660963682,1810.2618815648107,1810.2618815648107,-493.8200232424165,-493.8200232424165,-493.8200232424165,-147.30880209032628,-147.30880209032628,-147.30880209032628,-230.33913556249726,-230.33913556249726,-230.33913556249726,-116.17208558959294,-116.17208558959294,-116.17208558959294,0.0,0.0,0.0,1316.4418583223942
2016-10-06,1811.4562373383646,-982.1136793285773,3889.9415567338847,1811.4562373383646,1811.4562373383646,-376.9992788412803,-376.9992788412803,-376.9992788412803,-228.94650469408452,-228.94650469408452,-228.94650469408452,123.77949796253439,123.77949796253439,123.77949796253439,-271.8322721097301,-271.8322721097301,-271.8322721097301,0.0,0.0,0.0,1434.4569584970843
2016-10-07,1812.0534152251419,-502.8025520587813,4250.063394066374,1812.0534152251419,1812.0534152251419,-5.863463025816805,-5.863463025816805,-5.863463025816805,-95.57417972572323,-95.57417972572323,-95.57417972572323,428.5771640924524,428.5771640924524,428.5771640924524,-338.866447392546,-338.866447392546,-338.866447392546,0.0,0.0,0.0,1806.189952199325
2016-10-08,1812.6505931119189,-925.1897944381534,3844.9976952098145,1812.6505931119189,1812.6505931119189,-329.03053251780113,-329.03053251780113,-329.03053251780113,-3.6240901930113263,-3.6240901930113263,-3.6240901930113263,72.18283697344494,72.18283697344494,72.18283697344494,-397.58927929823477,-397.58927929823477,-397.58927929823477,0.0,0.0,0.0,1483.6200605941176
2016-10-09,1813.2477709986958,-899.308302397258,3788.757989689806,1813.2477709986958,1813.2477709986958,-341.9651035219869,-341.9651035219869,-341.9651035219869,-4.288585247858021,-4.288585247858021,-4.288585247858021,109.60328283169353,109.60328283169353,109.60328283169353,-447.27980110582246,-447.27980110582246,-447.27980110582246,0.0,0.0,0.0,1471.2826674767089
2016-10-10,1813.8449488854726,-665.2384889567401,4177.640238427284,1813.8449488854726,1813.8449488854726,-73.1248332356207,-73.1248332356207,-73.1248332356207,-55.633806622818206,-55.633806622818206,-55.633806622818206,469.82935229906934,469.82935229906934,469.82935229906934,-487.32037891187196,-487.32037891187196,-487.32037891187196,0.0,0.0,0.0,1740.720115649852
2016-10-11,1814.4421267722496,-1348.2007099155653,3496.3376738020697,1814.4421267722496,1814.4421267722496,-836.0045793493041,-836.0045793493041,-836.0045793493041,-88.46025903801561,-88.46025903801561,-88.46025903801561,-230.33913556031953,-230.33913556031953,-230.33913556031953,-517.2051847509691,-517.2051847509691,-517.2051847509691,0.0,0.0,0.0,978.4375474229455
2016-10-13,1815.6364825458038,-1132.1416319518721,3754.9950611844292,1815.6364825458038,1815.6364825458038,-477.190545939274,-477.190545939274,-477.190545939274,-55.88461006536881,-55.88461006536881,-55.88461006536881,123.77949796333047,123.77949796333047,123.77949796333047,-545.0854338372357,-545.0854338372357,-545.0854338372357,0.0,0.0,0.0,1338.4459366065298
2016-10-14,1816.2336604325808,-662.5477782383836,3971.636949539221,1816.2336604325808,1816.2336604325808,-164.42177929309887,-164.42177929309887,-164.42177929309887,-50.312107468922484,-50.312107468922484,-50.312107468922484,428.57716409238674,428.57716409238674,428.57716409238674,-542.686835916563,-542.686835916563,-542.686835916563,0.0,0.0,0.0,1651.811881139482
2016-10-15,1816.830838319358,-1099.5495932293243,3668.7524352841074,1816.830838319358,1816.830838319358,-505.2522869941491,-505.2522869941491,-505.2522869941491,-48.08330884920349,-48.08330884920349,-48.08330884920349,72.18283697363597,72.18283697363597,72.18283697363597,-529.3518151185815,-529.3518151185815,-529.3518151185815,0.0,0.0,0.0,1311.578551325209
2016-10-16,1817.428016206135,-731.5104063470944,3784.621465721304,1817.428016206135,1817.428016206135,-401.46216215804054,-401.46216215804054,-401.46216215804054,-5.851187851408638,-5.851187851408638,-5.851187851408638,109.60328283075023,109.60328283075023,109.60328283075023,-505.21425713738216,-505.21425713738216,-505.21425713738216,0.0,0.0,0.0,1415.9658540480946
2016-10-17,1818.0251940929115,-422.73724673690657,4185.325507950173,1818.0251940929115,1818.0251940929115,89.18963226630298,89.18963226630298,89.18963226630298,89.90165154967937,89.90165154967937,89.90165154967937,469.8293522987614,469.8293522987614,469.8293522987614,-470.5413715821378,-470.5413715821378,-470.5413715821378,0.0,0.0,0.0,1907.2148263592146
2016-10-18,1818.6223719796888,-1132.4774162121494,3596.4289696781193,1818.6223719796888,1818.6223719796888,-467.40043577538785,-467.40043577538785,-467.40043577538785,188.6702037636715,188.6702037636715,188.6702037636715,-230.3391355616049,-230.3391355616049,-230.3391355616049,-425.73150397745434,-425.73150397745434,-425.73150397745434,0.0,0.0,0.0,1351.2219362043008
2016-10-20,1819.8167277532427,-640.7038784511237,4162.38223446737,1819.8167277532427,1819.8167277532427,-48.12051843438529,-48.12051843438529,-48.12051843438529,136.0239859702106,136.0239859702106,136.0239859702106,123.77949796412648,123.77949796412648,123.77949796412648,-307.9240023687224,-307.9240023687224,-307.9240023687224,0.0,0.0,0.0,1771.6962093188574
2016-10-21,1820.41390564002,-310.3483589813961,4372.434861091825,1820.41390564002,1820.41390564002,212.73444665607465,212.73444665607465,212.73444665607465,20.49077219671939,20.49077219671939,20.49077219671939,428.577164092357,428.577164092357,428.577164092357,-236.33348963300182,-236.33348963300182,-236.33348963300182,0.0,0.0,0.0,2033.1483522960946
2016-10-22,1821.011083526797,-612.3588291842781,4003.6975583360154,1821.011083526797,1821.011083526797,-117.04716773094475,-117.04716773094475,-117.04716773094475,-31.826915900435566,-31.826915900435566,-31.826915900435566,72.18283697338425,72.18283697338425,72.18283697338425,-157.40308880389338,-157.40308880389338,-157.40308880389338,0.0,0.0,0.0,1703.9639157958522
2016-10-23,1821.608261413574,-539.2636545122565,4374.820599290398,1821.608261413574,1821.608261413574,59.073315514227346,59.073315514227346,59.073315514227346,21.560264767523552,21.560264767523552,21.560264767523552,109.60328283215135,109.60328283215135,109.60328283215135,-72.09023208544767,-72.09023208544767,-72.09023208544767,0.0,0.0,0.0,1880.6815769278012
2016-10-24,1822.2054393003511,-183.8426876771702,4807.658611837285,1822.2054393003511,1822.2054393003511,600.4507044968007,600.4507044968007,600.4507044968007,112.05380702958084,112.05380702958084,112.05380702958084,469.82935229845344,469.82935229845344,469.82935229845344,18.567545168766515,18.567545168766515,18.567545168766515,0.0,0.0,0.0,2422.656143797152
2016-10-25,1822.8026171871281,-529.3219760298325,4301.390786661813,1822.8026171871281,1822.8026171871281,-1.9041139722702043,-1.9041139722702043,-1.9041139722702043,114.96809035146916,114.96809035146916,114.96809035146916,-230.33913556228762,-230.33913556228762,-230.33913556228762,113.46693123854838,113.46693123854838,113.46693123854838,0.0,0.0,0.0,1820.898503214858
2016-10-27,1823.996972960682,-338.86230088863874,4380.387605431304,1823.996972960682,1823.996972960682,193.45093979846365,193.45093979846365,193.45093979846365,-241.67201826277025,-241.67201826277025,-241.67201826277025,123.77949796274649,123.77949796274649,123.77949796274649,311.34346009848736,311.34346009848736,311.34346009848736,0.0,0.0,0.0,2017.4479127591455
2016-10-28,1824.5941508474589,-28.579314376808306,4734.4326893815505,1824.5941508474589,1824.5941508474589,490.50356766933197,490.50356766933197,490.50356766933197,-350.0049921205124,-350.0049921205124,-350.0049921205124,428.57716409229124,428.57716409229124,428.57716409229124,411.9313956975531,411.9313956975531,411.9313956975531,0.0,0.0,0.0,2315.097718516791
2016-10-29,1825.191328734236,-206.85595777658435,4570.885939159035,1825.191328734236,1825.191328734236,349.65021790890665,349.65021790890665,349.65021790890665,-234.55112177694676,-234.55112177694676,-234.55112177694676,72.18283697357525,72.18283697357525,72.18283697357525,512.0185027122782,512.0185027122782,512.0185027122782,0.0,0.0,0.0,2174.841546643143
2016-10-30,1825.788506621013,204.57402854897265,5278.067911820047,1825.788506621013,1825.788506621013,780.7131042510628,780.7131042510628,780.7131042510628,60.683561537461,60.683561537461,60.683561537461,109.60328283196331,109.60328283196331,109.60328283196331,610.4262598816384,610.4262598816384,610.4262598816384,0.0,0.0,0.0,2606.5016108720756
2016-10-31,1826.38568450779,1062.4910845958368,5782.987791322625,1826.38568450779,1826.38568450779,1522.5711366469884,1522.5711366469884,1522.5711366469884,346.7257032327199,346.7257032327199,346.7257032327199,469.8293522981455,469.8293522981455,469.8293522981455,706.0160811161229,706.0160811161229,706.0160811161229,0.0,0.0,0.0,3348.9568211547785
2016-11-01,1826.9828623945673,297.0508912263984,5321.421712262748,1826.9828623945673,1826.9828623945673,998.9005764926945,998.9005764926945,998.9005764926945,431.5320491262601,431.5320491262601,431.5320491262601,-230.33913556131523,-230.33913556131523,-230.33913556131523,797.70766292775,797.70766292775,797.70766292775,0.0,0.0,0.0,2825.883438887262
2016-11-03,1828.177218168121,482.2246066361553,5470.416835462205,1828.177218168121,1828.177218168121,1069.3898128806682,1069.3898128806682,1069.3898128806682,-19.86113939674346,-19.86113939674346,-19.86113939674346,123.77949796349957,123.77949796349957,123.77949796349957,965.4714543139122,965.4714543139122,965.4714543139122,0.0,0.0,0.0,2897.5670310487894
2016-11-04,1828.774396054898,666.5680994396855,5352.741168887881,1828.774396054898,1828.774396054898,1231.7693536712031,1231.7693536712031,1231.7693536712031,-236.63613964022397,-236.63613964022397,-236.63613964022397,428.57716409222576,428.57716409222576,428.57716409222576,1039.8283292192016,1039.8283292192016,1039.8283292192016,0.0,0.0,0.0,3060.543749726101
2016-11-05,1829.371573941675,469.75667087184434,5099.454665888489,1829.371573941675,1829.371573941675,906.8500377819606,906.8500377819606,906.8500377819606,-272.2180831789708,-272.2180831789708,-272.2180831789708,72.18283697310994,72.18283697310994,72.18283697310994,1106.8852839878216,1106.8852839878216,1106.8852839878216,0.0,0.0,0.0,2736.2216117236358
2016-11-06,1829.9687518284522,494.90345817082215,5431.075428007079,1829.9687518284522,1829.9687518284522,1111.5559259464233,1111.5559259464233,1111.5559259464233,-164.1409582314868,-164.1409582314868,-164.1409582314868,109.60328283060316,109.60328283060316,109.60328283060316,1166.0936013473067,1166.0936013473067,1166.0936013473067,0.0,0.0,0.0,2941.5246777748753
2016-11-07,1830.5659297152292,1280.7604829833958,5885.257838975987,1830.5659297152292,1830.5659297152292,1648.1485839728243,1648.1485839728243,1648.1485839728243,-38.72798941938137,-38.72798941938137,-38.72798941938137,469.8293522989749,469.8293522989749,469.8293522989749,1217.0472210932305,1217.0472210932305,1217.0472210932305,0.0,0.0,0.0,3478.7145136880536
2016-11-08,1831.1631076020062,468.5880986357638,5293.767404607302,1831.1631076020062,1831.1631076020062,1035.8285613956264,1035.8285613956264,1035.8285613956264,6.678145647374991,6.678145647374991,6.678145647374991,-230.33913556199798,-230.33913556199798,-230.33913556199798,1259.4895513102495,1259.4895513102495,1259.4895513102495,0.0,0.0,0.0,2866.9916689976326
2016-11-09,1831.760285488783,-287.8555251034578,4558.933690980948,1831.760285488783,1831.760285488783,291.3232974129535,291.3232974129535,291.3232974129535,-28.36122612181764,-28.36122612181764,-28.36122612181764,-973.6329985990398,-973.6329985990398,-973.6329985990398,1293.3175221338106,1293.3175221338106,1293.3175221338106,0.0,0.0,0.0,2123.0835829017365
2016-11-10,1832.35746337556,864.6405496633871,5595.0328450372135,1832.35746337556,1832.35746337556,1364.945682249054,1364.945682249054,1364.945682249054,-77.4165363364371,-77.4165363364371,-77.4165363364371,123.7794979643386,123.7794979643386,123.7794979643386,1318.5827206211525,1318.5827206211525,1318.5827206211525,0.0,0.0,0.0,3197.303145624614
2016-11-11,1832.9546412623372,1271.679690386043,5963.185556251625,1832.9546412623372,1832.9546412623372,1676.1662159024336,1676.1662159024336,1676.1662159024336,-87.90044967796608,-87.90044967796608,-87.90044967796608,428.5771640921601,428.5771640921601,428.5771640921601,1335.4895014882397,1335.4895014882397,1335.4895014882397,0.0,0.0,0.0,3509.1208571647708
2016-11-12,1833.5518191491142,819.8733917550023,5633.417277995589,1833.5518191491142,1833.5518191491142,1350.2342839532132,1350.2342839532132,1350.2342839532132,-66.33858280666888,-66.33858280666888,-66.33858280666888,72.18283697438459,72.18283697438459,72.18283697438459,1344.3900297854975,1344.3900297854975,1344.3900297854975,0.0,0.0,0.0,3183.7861031023276
2016-11-13,1834.1489970358912,762.5114457651573,5767.391463249252,1834.1489970358912,1834.1489970358912,1404.7806380634488,1404.7806380634488,1404.7806380634488,-50.59892155944268,-50.59892155944268,-50.59892155944268,109.60328283120967,109.60328283120967,109.60328283120967,1345.7762767916818,1345.7762767916818,1345.7762767916818,0.0,0.0,0.0,3238.92963509934
2016-11-14,1834.7494651367808,1287.4284504099523,5804.173813977854,1834.7494651367808,1834.7494651367808,1758.6721815103992,1758.6721815103992,1758.6721815103992,-51.426228832084355,-51.426228832084355,-51.426228832084355,469.8293522978916,469.8293522978916,469.8293522978916,1340.2690580445922,1340.2690580445922,1340.2690580445922,0.0,0.0,0.0,3593.42164664718
2016-11-15,1835.3499332376703,636.8425520985486,5304.7296550148985,1835.3499332376703,1835.3499332376703,1064.0489659715126,1064.0489659715126,1064.0489659715126,-34.216169401250234,-34.216169401250234,-34.216169401250234,-230.33913556268067,-230.33913556268067,-230.33913556268067,1328.6042709354435,1328.6042709354435,1328.6042709354435,0.0,0.0,0.0,2899.3988992091827
2016-11-16,1835.9504013385595,-86.05536076901275,4611.656330325558,1835.9504013385595,1835.9504013385595,375.0455198953584,375.0455198953584,375.0455198953584,37.06196149177513,37.06196149177513,37.06196149177513,-973.6329985992313,-973.6329985992313,-973.6329985992313,1311.6165570028145,1311.6165570028145,1311.6165570028145,0.0,0.0,0.0,2210.9959212339177
2016-11-17,1836.550869439449,888.3838852839592,5770.731741782621,1836.550869439449,1836.550869439449,1558.0167347238103,1558.0167347238103,1558.0167347238103,144.01655754556978,144.01655754556978,144.01655754556978,123.77949796295862,123.77949796295862,123.77949796295862,1290.2206792152817,1290.2206792152817,1290.2206792152817,0.0,0.0,0.0,3394.567604163259
2016-11-18,1837.1513375403383,1356.7483857166997,6061.156712562022,1837.1513375403383,1837.1513375403383,1907.779250705241,1907.779250705241,1907.779250705241,213.8111211875138,213.8111211875138,213.8111211875138,428.57716409213043,428.57716409213043,428.57716409213043,1265.390965425597,1265.390965425597,1265.390965425597,0.0,0.0,0.0,3744.930588245579
2016-11-19,1837.7518056412275,1047.3528368919044,5663.994549905771,1837.7518056412275,1837.7518056412275,1495.473177541143,1495.473177541143,1495.473177541143,185.15111649902008,185.15111649902008,185.15111649902008,72.18283697391918,72.18283697391918,72.18283697391918,1238.1392240682035,1238.1392240682035,1238.1392240682035,0.0,0.0,0.0,3333.2249831823706
2016-11-20,1838.352273742117,913.6035478337185,5707.648493567991,1838.352273742117,1838.352273742117,1395.602242072879,1395.602242072879,1395.602242072879,76.50737378176514,76.50737378176514,76.50737378176514,109.60328283102169,109.60328283102169,109.60328283102169,1209.491585460092,1209.491585460092,1209.491585460092,0.0,0.0,0.0,3233.954515814996
2016-11-21,1838.9527418430066,1005.5660707953701,5670.922959704302,1838.9527418430066,1838.9527418430066,1631.6041220077,1631.6041220077,1631.6041220077,-18.689990544220098,-18.689990544220098,-18.689990544220098,469.8293522983591,469.8293522983591,469.8293522983591,1180.464760253561,1180.464760253561,1180.464760253561,0.0,0.0,0.0,3470.5568638507066
2016-11-22,1839.553209943896,237.6218866481402,5247.1337760364095,1839.553209943896,1839.553209943896,905.1465972465006,905.1465972465006,905.1465972465006,-16.556501558148792,-16.556501558148792,-16.556501558148792,-230.33913556336333,-230.33913556336333,-230.33913556336333,1152.042234368013,1152.042234368013,1152.042234368013,0.0,0.0,0.0,2744.6998071903968
2016-11-23,1840.1536780447852,-319.4480601444176,4352.595242760616,1840.1536780447852,1840.1536780447852,221.50264625012767,221.50264625012767,221.50264625012767,69.98470883921327,69.98470883921327,69.98470883921327,-973.6329985993241,-973.6329985993241,-973.6329985993241,1125.1509360102386,1125.1509360102386,1125.1509360102386,0.0,0.0,0.0,2061.656324294913
2016-11-24,1840.7541461456747,846.9213186959576,5528.859431145202,1840.7541461456747,1840.7541461456747,1355.5352933776899,1355.5352933776899,1355.5352933776899,131.11688106209857,131.11688106209857,131.11688106209857,123.77949796375464,123.77949796375464,123.77949796375464,1100.6389143518368,1100.6389143518368,1100.6389143518368,0.0,0.0,0.0,3196.2894395233643
2016-11-25,1841.3546142465643,1065.9725865398736,5636.788621547516,1841.3546142465643,1841.3546142465643,1567.2923037981118,1567.2923037981118,1567.2923037981118,59.46057917619919,59.46057917619919,59.46057917619919,428.57716409245285,428.57716409245285,428.57716409245285,1079.2545605294597,1079.2545605294597,1079.2545605294597,0.0,0.0,0.0,3408.646918044676
2016-11-26,1841.9550823474538,536.5400694091416,5149.786208305419,1841.9550823474538,1841.9550823474538,996.5504641790415,996.5504641790415,996.5504641790415,-137.26025243886903,-137.26025243886903,-137.26025243886903,72.18283697345386,72.18283697345386,72.18283697345386,1061.627879644457,1061.627879644457,1061.627879644457,0.0,0.0,0.0,2838.505546526495
2016-11-27,1842.555550448343,345.1762943851597,5169.041051550914,1842.555550448343,1842.555550448343,838.5520450694967,838.5520450694967,838.5520450694967,-319.3055252520186,-319.3055252520186,-319.3055252520186,109.60328283242275,109.60328283242275,109.60328283242275,1048.2542874890923,1048.2542874890923,1048.2542874890923,0.0,0.0,0.0,2681.1075955178394
2016-11-28,1843.1560185492324,686.8693231307616,5526.70660118563,1843.1560185492324,1843.1560185492324,1187.4166775319852,1187.4166775319852,1187.4166775319852,-321.8940330241555,-321.8940330241555,-321.8940330241555,469.8293522991884,469.8293522991884,469.8293522991884,1039.4813582569523,1039.4813582569523,1039.4813582569523,0.0,0.0,0.0,3030.5726960812176
2016-11-29,1843.7564866501218,195.39962593995975,4934.010265375392,1843.7564866501218,1843.7564866501218,705.4408452089207,705.4408452089207,705.4408452089207,-99.71890954477045,-99.71890954477045,-99.71890954477045,-230.33913555953058,-230.33913555953058,-230.33913555953058,1035.4988903132216,1035.4988903132216,1035.4988903132216,0.0,0.0,0.0,2549.1973318590426
2016-11-30,1844.356954751011,-200.11501631064633,4566.057018173142,1844.356954751011,1844.356954751011,281.54768665402344,281.54768665402344,281.54768665402344,218.84809792855646,218.84809792855646,218.84809792855646,-973.632998599205,-973.632998599205,-973.632998599205,1036.3325873246722,1036.3325873246722,1036.3325873246722,0.0,0.0,0.0,2125.9046414050345
2016-12-01,1844.9574228519007,1277.1293025457364,5908.123480711674,1844.9574228519007,1844.9574228519007,1587.396983177235,1587.396983177235,1587.396983177235,421.7759120856097,421.7759120856097,421.7759120856097,123.77949796459372,123.77949796459372,123.77949796459372,1041.8415731270318,1041.8415731270318,1041.8415731270318,0.0,0.0,0.0,3432.3544060291356
2016-12-02,1845.55789095279,1346.4041963678658,6149.331877494027,1845.55789095279,1845.55789095279,1856.2718948546096,1856.2718948546096,1856.2718948546096,375.9748584275897,375.9748584275897,375.9748584275897,428.5771640919992,428.5771640919992,428.5771640919992,1051.719872335021,1051.719872335021,1051.719872335021,0.0,0.0,0.0,3701.8297858073997
2016-12-03,1846.1583590536793,868.6163748958255,5570.634382765666,1846.1583590536793,1846.1583590536793,1264.3229181387278,1264.3229181387278,1264.3229181387278,126.63818428853536,126.63818428853536,126.63818428853536,72.18283697385856,72.18283697385856,72.18283697385856,1065.5018968763338,1065.5018968763338,1065.5018968763338,0.0,0.0,0.0,3110.481277192407
2016-12-04,1846.7588271545687,477.0973238056854,5409.713479541662,1846.7588271545687,1846.7588271545687,1044.8663642116478,1044.8663642116478,1044.8663642116478,-147.3088020901305,-147.3088020901305,-147.3088020901305,109.6032828310627,109.6032828310627,109.6032828310627,1082.5718834707154,1082.5718834707154,1082.5718834707154,0.0,0.0,0.0,2891.6251913662163
2016-12-05,1847.3592952554582,703.8563042370512,5511.404995086765,1847.3592952554582,1847.3592952554582,1293.9465950569997,1293.9465950569997,1293.9465950569997,-278.05988816580714,-278.05988816580714,-278.05988816580714,469.82935229888045,469.82935229888045,469.82935229888045,1102.1771309239261,1102.1771309239261,1102.1771309239261,0.0,0.0,0.0,3141.305890312458
2016-12-06,1847.9597633563474,72.8510649676399,4960.972125464673,1847.9597633563474,1847.9597633563474,664.1591510841321,664.1591510841321,664.1591510841321,-228.9465046941381,-228.9465046941381,-228.9465046941381,-230.33913556021326,-230.33913556021326,-230.33913556021326,1123.4447913384836,1123.4447913384836,1123.4447913384836,0.0,0.0,0.0,2512.1189144404793
2016-12-08,1849.1606995581265,839.2646112265339,5408.342718186797,1849.1606995581265,1849.1606995581265,1287.1534788247002,1287.1534788247002,1287.1534788247002,-3.6240901929373774,-3.6240901929373774,-3.6240901929373774,123.77949796534678,123.77949796534678,123.77949796534678,1166.9980710522907,1166.9980710522907,1166.9980710522907,0.0,0.0,0.0,3136.314178382827
2016-12-09,1849.7611676590159,1140.587425972094,5879.0949251597685,1849.7611676590159,1849.7611676590159,1611.4193937610469,1611.4193937610469,1611.4193937610469,-4.288585247957565,-4.288585247957565,-4.288585247957565,428.57716409316964,428.57716409316964,428.57716409316964,1187.1308149158347,1187.1308149158347,1187.1308149158347,0.0,0.0,0.0,3461.180561420063
